      AZ      EL   RANGE     LAT     LON     ALT  AP_LAT  AP_LON L_SHELL INV_LAT  ASPECT     CXR     CYR     CZR
  -93.00    6.00 1210.00   41.20  -85.44  236.64   51.32  -83.99    2.62   51.85  107.86    0.00   -0.95    0.31
  -93.00    6.00 1220.00   41.19  -85.55  239.48   51.32  -84.15    2.62   51.85  108.00    0.00   -0.95    0.31
  -93.00    6.00 1230.00   41.17  -85.66  242.33   51.31  -84.30    2.62   51.84  108.13    0.01   -0.95    0.31
  -93.00    6.00 1240.00   41.15  -85.77  245.20   51.31  -84.45    2.62   51.84  108.26    0.01   -0.95    0.31
  -93.00    6.00 1250.00   41.13  -85.87  248.08   51.30  -84.61    2.62   51.83  108.39    0.01   -0.95    0.32
  -93.00    6.00 1260.00   41.11  -85.98  250.98   51.30  -84.76    2.62   51.82  108.53    0.01   -0.95    0.32
  -93.00    6.00 1270.00   41.10  -86.09  253.89   51.29  -84.91    2.62   51.82  108.66    0.01   -0.95    0.32
  -93.00    6.00 1280.00   41.08  -86.19  256.81   51.29  -85.06    2.62   51.81  108.79    0.01   -0.95    0.32
  -93.00    6.00 1290.00   41.06  -86.30  259.75   51.28  -85.22    2.62   51.80  108.92    0.02   -0.95    0.32
  -93.00    6.00 1300.00   41.04  -86.41  262.70   51.28  -85.37    2.61   51.80  109.06    0.02   -0.95    0.33
  -93.00    6.00 1310.00   41.02  -86.51  265.66   51.27  -85.52    2.61   51.79  109.19    0.02   -0.94    0.33
  -93.00    6.00 1320.00   41.00  -86.62  268.64   51.27  -85.67    2.61   51.78  109.32    0.02   -0.94    0.33
  -93.00    6.00 1330.00   40.98  -86.72  271.63   51.26  -85.82    2.61   51.77  109.45    0.02   -0.94    0.33
  -93.00    6.00 1340.00   40.97  -86.83  274.64   51.25  -85.97    2.61   51.77  109.58    0.02   -0.94    0.34
  -93.00    6.00 1350.00   40.95  -86.94  277.66   51.25  -86.12    2.61   51.76  109.71    0.03   -0.94    0.34
  -93.00    6.00 1360.00   40.93  -87.04  280.69   51.24  -86.27    2.61   51.75  109.84    0.03   -0.94    0.34
  -93.00    6.00 1370.00   40.91  -87.15  283.73   51.24  -86.42    2.61   51.74  109.97    0.03   -0.94    0.34
  -93.00    6.00 1380.00   40.89  -87.25  286.79   51.23  -86.57    2.61   51.74  110.10    0.03   -0.94    0.34
  -93.00    6.00 1390.00   40.87  -87.36  289.87   51.22  -86.72    2.61   51.73  110.24    0.03   -0.94    0.35
  -93.00    6.00 1400.00   40.85  -87.46  292.95   51.22  -86.87    2.61   51.72  110.37    0.03   -0.94    0.35
  -93.00    6.00 1410.00   40.83  -87.57  296.05   51.21  -87.02    2.60   51.71  110.50    0.04   -0.94    0.35
  -93.00    6.00 1420.00   40.81  -87.67  299.17   51.20  -87.17    2.60   51.70  110.63    0.04   -0.94    0.35
  -93.00    6.00 1430.00   40.79  -87.78  302.30   51.19  -87.31    2.60   51.69  110.76    0.04   -0.93    0.35
  -93.00    6.00 1440.00   40.77  -87.88  305.44   51.19  -87.46    2.60   51.68  110.89    0.04   -0.93    0.36
  -93.00    6.00 1450.00   40.75  -87.98  308.59   51.18  -87.61    2.60   51.67  111.01    0.04   -0.93    0.36
  -93.00    6.00 1460.00   40.73  -88.09  311.76   51.17  -87.76    2.60   51.66  111.14    0.04   -0.93    0.36
  -93.00    6.00 1470.00   40.71  -88.19  314.94   51.16  -87.90    2.60   51.65  111.27    0.04   -0.93    0.36
  -93.00    6.00 1480.00   40.69  -88.29  318.13   51.16  -88.05    2.60   51.64  111.40    0.05   -0.93    0.36
  -93.00    6.00 1490.00   40.67  -88.40  321.34   51.15  -88.19    2.60   51.63  111.53    0.05   -0.93    0.37
  -93.00    6.00 1500.00   40.65  -88.50  324.56   51.14  -88.34    2.59   51.62  111.66    0.05   -0.93    0.37
  -93.00    6.00 1510.00   40.63  -88.60  327.80   51.13  -88.49    2.59   51.61  111.79    0.05   -0.93    0.37
  -93.00    6.00 1520.00   40.61  -88.71  331.05   51.12  -88.63    2.59   51.60  111.92    0.05   -0.93    0.37
  -93.00    6.00 1530.00   40.59  -88.81  334.31   51.11  -88.78    2.59   51.59  112.05    0.05   -0.93    0.38
  -93.00    6.00 1540.00   40.57  -88.91  337.58   51.10  -88.92    2.59   51.58  112.17    0.05   -0.92    0.38
  -93.00    6.00 1550.00   40.55  -89.02  340.87   51.10  -89.06    2.59   51.57  112.30    0.06   -0.92    0.38
  -93.00    6.00 1560.00   40.53  -89.12  344.17   51.09  -89.21    2.59   51.56  112.43    0.06   -0.92    0.38
  -93.00    6.00 1570.00   40.51  -89.22  347.49   51.08  -89.35    2.59   51.55  112.56    0.06   -0.92    0.38
  -93.00    6.00 1580.00   40.49  -89.32  350.81   51.07  -89.49    2.58   51.54  112.68    0.06   -0.92    0.39
  -93.00    6.00 1590.00   40.47  -89.42  354.15   51.06  -89.64    2.58   51.53  112.81    0.06   -0.92    0.39
  -93.00    6.00 1600.00   40.45  -89.52  357.51   51.05  -89.78    2.58   51.52  112.94    0.06   -0.92    0.39
  -93.00    6.00 1610.00   40.43  -89.63  360.88   51.04  -89.92    2.58   51.51  113.06    0.06   -0.92    0.39
  -93.00    6.00 1620.00   40.41  -89.73  364.26   51.03  -90.06    2.58   51.50  113.19    0.07   -0.92    0.39
  -93.00    6.00 1630.00   40.39  -89.83  367.65   51.02  -90.20    2.58   51.48  113.32    0.07   -0.92    0.40
  -93.00    6.00 1640.00   40.36  -89.93  371.06   51.01  -90.35    2.58   51.47  113.44    0.07   -0.91    0.40
  -93.00    6.00 1650.00   40.34  -90.03  374.48   51.00  -90.49    2.58   51.46  113.57    0.07   -0.91    0.40
  -93.00    6.00 1660.00   40.32  -90.13  377.91   50.99  -90.63    2.57   51.45  113.70    0.07   -0.91    0.40
  -93.00    6.00 1670.00   40.30  -90.23  381.35   50.98  -90.77    2.57   51.44  113.82    0.07   -0.91    0.40
  -93.00    6.00 1680.00   40.28  -90.33  384.81   50.97  -90.91    2.57   51.43  113.95    0.07   -0.91    0.41
  -93.00    6.00 1690.00   40.26  -90.43  388.28   50.96  -91.05    2.57   51.42  114.07    0.07   -0.91    0.41
  -93.00    6.00 1700.00   40.24  -90.53  391.77   50.95  -91.18    2.57   51.41  114.20    0.08   -0.91    0.41
  -93.00    6.00 1710.00   40.21  -90.63  395.27   50.94  -91.32    2.57   51.39  114.32    0.08   -0.91    0.41
  -93.00    6.00 1720.00   40.19  -90.73  398.78   50.93  -91.46    2.57   51.38  114.45    0.08   -0.91    0.41
  -93.00    6.00 1730.00   40.17  -90.83  402.30   50.92  -91.60    2.57   51.37  114.57    0.08   -0.91    0.42
  -93.00    6.00 1740.00   40.15  -90.93  405.84   50.91  -91.74    2.56   51.35  114.70    0.08   -0.90    0.42
  -93.00    6.00 1750.00   40.13  -91.03  409.39   50.89  -91.87    2.56   51.34  114.82    0.08   -0.90    0.42
  -93.00    6.00 1760.00   40.11  -91.13  412.95   50.88  -92.01    2.56   51.33  114.95    0.08   -0.90    0.42
  -93.00    6.00 1770.00   40.08  -91.23  416.52   50.87  -92.15    2.56   51.32  115.07    0.08   -0.90    0.42
  -93.00    6.00 1780.00   40.06  -91.33  420.11   50.86  -92.28    2.56   51.30  115.19    0.09   -0.90    0.43
  -93.00    6.00 1790.00   40.04  -91.42  423.71   50.85  -92.42    2.56   51.29  115.32    0.09   -0.90    0.43
  -93.00    6.00 1800.00   40.02  -91.52  427.32   50.84  -92.56    2.56   51.28  115.44    0.09   -0.90    0.43
  -93.00    6.00 1810.00   40.00  -91.62  430.95   50.83  -92.69    2.55   51.27  115.57    0.09   -0.90    0.43
  -93.00    6.00 1820.00   39.97  -91.72  434.59   50.81  -92.83    2.55   51.25  115.69    0.09   -0.90    0.43
  -93.00    6.00 1830.00   39.95  -91.82  438.24   50.80  -92.96    2.55   51.24  115.81    0.09   -0.90    0.44
  -93.00    6.00 1840.00   39.93  -91.91  441.91   50.79  -93.09    2.55   51.23  115.93    0.09   -0.89    0.44
  -93.00    6.00 1850.00   39.91  -92.01  445.58   50.78  -93.23    2.55   51.22  116.06    0.09   -0.89    0.44
  -93.00    6.00 1860.00   39.88  -92.11  449.27   50.77  -93.36    2.55   51.20  116.18    0.09   -0.89    0.44
  -93.00    6.00 1870.00   39.86  -92.21  452.97   50.76  -93.49    2.55   51.19  116.30    0.10   -0.89    0.44
  -93.00    6.00 1880.00   39.84  -92.30  456.69   50.74  -93.63    2.54   51.18  116.42    0.10   -0.89    0.44
  -93.00    6.00 1890.00   39.82  -92.40  460.42   50.73  -93.76    2.54   51.16  116.54    0.10   -0.89    0.45
  -93.00    6.00 1900.00   39.79  -92.50  464.16   50.72  -93.89    2.54   51.15  116.67    0.10   -0.89    0.45
  -93.00    6.00 1910.00   39.77  -92.59  467.91   50.71  -94.02    2.54   51.14  116.79    0.10   -0.89    0.45
  -93.00    6.00 1920.00   39.75  -92.69  471.67   50.69  -94.16    2.54   51.12  116.91    0.10   -0.89    0.45
  -93.00    6.00 1930.00   39.73  -92.79  475.45   50.68  -94.29    2.54   51.11  117.03    0.10   -0.88    0.45
  -93.00    6.00 1940.00   39.70  -92.88  479.24   50.67  -94.42    2.54   51.10  117.15    0.10   -0.88    0.46
  -93.00    6.00 1950.00   39.68  -92.98  483.04   50.66  -94.55    2.53   51.08  117.27    0.10   -0.88    0.46
  -93.00    6.00 1960.00   39.66  -93.07  486.86   50.64  -94.68    2.53   51.07  117.39    0.10   -0.88    0.46
  -93.00    6.00 1970.00   39.63  -93.17  490.69   50.63  -94.81    2.53   51.05  117.51    0.11   -0.88    0.46
  -93.00    6.00 1980.00   39.61  -93.26  494.53   50.62  -94.94    2.53   51.04  117.63    0.11   -0.88    0.46
  -93.00    6.00 1990.00   39.59  -93.36  498.38   50.60  -95.06    2.53   51.02  117.75    0.11   -0.88    0.47
  -93.00    6.00 2000.00   39.56  -93.45  502.24   50.59  -95.19    2.53   51.01  117.87    0.11   -0.88    0.47
  -93.00    6.00 2010.00   39.54  -93.55  506.12   50.58  -95.32    2.52   50.99  117.99    0.11   -0.88    0.47
  -93.00    6.00 2020.00   39.52  -93.64  510.01   50.56  -95.45    2.52   50.98  118.11    0.11   -0.88    0.47
  -93.00    6.00 2030.00   39.49  -93.74  513.91   50.55  -95.58    2.52   50.96  118.23    0.11   -0.87    0.47
  -93.00    6.00 2040.00   39.47  -93.83  517.82   50.54  -95.70    2.52   50.95  118.35    0.11   -0.87    0.47
  -93.00    6.00 2050.00   39.45  -93.93  521.75   50.53  -95.83    2.52   50.94  118.47    0.11   -0.87    0.48
  -93.00    6.00 2060.00   39.42  -94.02  525.69   50.51  -95.96    2.52   50.92  118.58    0.11   -0.87    0.48
  -93.00    6.00 2070.00   39.40  -94.11  529.64   50.50  -96.08    2.51   50.91  118.70    0.11   -0.87    0.48
  -93.00    6.00 2080.00   39.38  -94.21  533.60   50.48  -96.21    2.51   50.89  118.82    0.11   -0.87    0.48
  -93.00    6.00 2090.00   39.35  -94.30  537.58   50.47  -96.33    2.51   50.88  118.94    0.12   -0.87    0.48
  -93.00    6.00 2100.00   39.33  -94.39  541.56   50.46  -96.46    2.51   50.86  119.06    0.12   -0.87    0.49
  -93.00    6.00 2110.00   39.31  -94.49  545.56   50.44  -96.58    2.51   50.85  119.17    0.12   -0.87    0.49
  -93.00    6.00 2120.00   39.28  -94.58  549.57   50.43  -96.71    2.51   50.83  119.29    0.12   -0.86    0.49
  -93.00    6.00 2130.00   39.26  -94.67  553.60   50.42  -96.83    2.51   50.82  119.41    0.12   -0.86    0.49
  -93.00    6.00 2140.00   39.23  -94.76  557.63   50.40  -96.95    2.50   50.81  119.52    0.12   -0.86    0.49
  -93.00    6.00 2150.00   39.21  -94.86  561.68   50.39  -97.08    2.50   50.79  119.64    0.12   -0.86    0.49
  -93.00    6.00 2160.00   39.19  -94.95  565.74   50.37  -97.20    2.50   50.78  119.76    0.12   -0.86    0.50
  -93.00    6.00 2170.00   39.16  -95.04  569.81   50.36  -97.32    2.50   50.76  119.87    0.12   -0.86    0.50
  -93.00    6.00 2180.00   39.14  -95.13  573.90   50.35  -97.44    2.50   50.75  119.99    0.12   -0.86    0.50
  -93.00    6.00 2190.00   39.11  -95.22  577.99   50.33  -97.57    2.50   50.73  120.10    0.12   -0.86    0.50
  -93.00    6.00 2200.00   39.09  -95.32  582.10   50.32  -97.69    2.49   50.72  120.22    0.12   -0.86    0.50
  -93.00    6.00 2210.00   39.07  -95.41  586.22   50.30  -97.81    2.49   50.70  120.34    0.12   -0.85    0.51
  -93.00    6.00 2220.00   39.04  -95.50  590.35   50.29  -97.93    2.49   50.69  120.45    0.12   -0.85    0.51
  -93.00    6.00 2230.00   39.02  -95.59  594.49   50.28  -98.05    2.49   50.67  120.57    0.13   -0.85    0.51
  -93.00    6.00 2240.00   38.99  -95.68  598.65   50.26  -98.17    2.49   50.66  120.68    0.13   -0.85    0.51
  -93.00    6.00 2250.00   38.97  -95.77  602.81   50.25  -98.29    2.49   50.64  120.80    0.13   -0.85    0.51
  -93.00    6.00 2260.00   38.94  -95.86  606.99   50.23  -98.41    2.48   50.63  120.91    0.13   -0.85    0.51
  -93.00    6.00 2270.00   38.92  -95.95  611.18   50.22  -98.53    2.48   50.61  121.02    0.13   -0.85    0.52
  -93.00    6.00 2280.00   38.90  -96.04  615.39   50.21  -98.64    2.48   50.60  121.14    0.13   -0.85    0.52
  -93.00    6.00 2290.00   38.87  -96.13  619.60   50.19  -98.76    2.48   50.58  121.25    0.13   -0.85    0.52
  -93.00    6.00 2300.00   38.85  -96.22  623.83   50.18  -98.88    2.48   50.56  121.36    0.13   -0.84    0.52
  -93.00    6.00 2310.00   38.82  -96.31  628.06   50.16  -99.00    2.48   50.55  121.48    0.13   -0.84    0.52
  -93.00    6.00 2320.00   38.80  -96.40  632.31   50.15  -99.12    2.48   50.53  121.59    0.13   -0.84    0.52
  -93.00    6.00 2330.00   38.77  -96.49  636.57   50.13  -99.23    2.47   50.52  121.70    0.13   -0.84    0.53
  -93.00    6.00 2340.00   38.75  -96.58  640.85   50.12  -99.35    2.47   50.50  121.82    0.13   -0.84    0.53
  -93.00    6.00 2350.00   38.72  -96.67  645.13   50.10  -99.46    2.47   50.49  121.93    0.13   -0.84    0.53
  -93.00    6.00 2360.00   38.70  -96.76  649.43   50.09  -99.58    2.47   50.47  122.04    0.13   -0.84    0.53
  -93.00    6.00 2370.00   38.67  -96.85  653.73   50.07  -99.70    2.47   50.46  122.15    0.13   -0.84    0.53
  -93.00    6.00 2380.00   38.65  -96.93  658.05   50.06  -99.81    2.47   50.44  122.26    0.13   -0.83    0.53
  -93.00    6.00 2390.00   38.62  -97.02  662.38   50.05  -99.92    2.46   50.43  122.38    0.13   -0.83    0.54
  -93.00    6.00 2400.00   38.60  -97.11  666.72   50.03 -100.04    2.46   50.41  122.49    0.13   -0.83    0.54
  -93.00    6.00 2410.00   38.57  -97.20  671.08   50.02 -100.15    2.46   50.40  122.60    0.14   -0.83    0.54
  -93.00    6.00 2420.00   38.55  -97.29  675.44   50.00 -100.27    2.46   50.38  122.71    0.14   -0.83    0.54
  -93.00    6.00 2430.00   38.52  -97.37  679.82   49.99 -100.38    2.46   50.37  122.82    0.14   -0.83    0.54
  -93.00    6.00 2440.00   38.50  -97.46  684.21   49.97 -100.49    2.46   50.35  122.93    0.14   -0.83    0.54
  -93.00    6.00 2450.00   38.47  -97.55  688.61   49.96 -100.61    2.45   50.33  123.04    0.14   -0.83    0.55
  -93.00    6.00 2460.00   38.45  -97.64  693.02   49.94 -100.72    2.45   50.32  123.15    0.14   -0.83    0.55
  -93.00    6.00 2470.00   38.42  -97.72  697.44   49.93 -100.83    2.45   50.30  123.26    0.14   -0.82    0.55
  -93.00    6.00 2480.00   38.40  -97.81  701.87   49.91 -100.94    2.45   50.29  123.37    0.14   -0.82    0.55
  -93.00    6.00 2490.00   38.37  -97.90  706.32   49.90 -101.05    2.45   50.27  123.48    0.14   -0.82    0.55
  -93.00    6.00 2500.00   38.35  -97.98  710.77   49.88 -101.16    2.45   50.26  123.59    0.14   -0.82    0.55
  -92.00    6.00  600.00   42.21  -78.63   90.33   51.30  -74.22    2.64   51.98   99.19   -0.13   -0.98    0.16
  -92.00    6.00  610.00   42.20  -78.75   92.30   51.31  -74.38    2.64   51.98   99.33   -0.13   -0.98    0.16
  -92.00    6.00  620.00   42.19  -78.86   94.28   51.32  -74.55    2.64   51.99   99.47   -0.12   -0.98    0.16
  -92.00    6.00  630.00   42.18  -78.98   96.27   51.33  -74.71    2.64   52.00   99.61   -0.12   -0.98    0.17
  -92.00    6.00  640.00   42.17  -79.09   98.28   51.34  -74.88    2.64   52.00   99.75   -0.12   -0.98    0.17
  -92.00    6.00  650.00   42.16  -79.21  100.30   51.35  -75.04    2.64   52.01   99.88   -0.12   -0.98    0.17
  -92.00    6.00  660.00   42.14  -79.32  102.34   51.36  -75.21    2.64   52.01  100.02   -0.12   -0.98    0.17
  -92.00    6.00  670.00   42.13  -79.44  104.39   51.37  -75.37    2.64   52.02  100.16   -0.11   -0.98    0.18
  -92.00    6.00  680.00   42.12  -79.56  106.46   51.37  -75.54    2.64   52.02  100.30   -0.11   -0.98    0.18
  -92.00    6.00  690.00   42.11  -79.67  108.54   51.38  -75.70    2.64   52.03  100.44   -0.11   -0.98    0.18
  -92.00    6.00  700.00   42.10  -79.79  110.63   51.39  -75.87    2.64   52.03  100.58   -0.11   -0.98    0.18
  -92.00    6.00  710.00   42.09  -79.90  112.74   51.40  -76.03    2.64   52.04  100.72   -0.11   -0.98    0.19
  -92.00    6.00  720.00   42.08  -80.02  114.87   51.40  -76.20    2.64   52.04  100.85   -0.10   -0.98    0.19
  -92.00    6.00  730.00   42.06  -80.13  117.01   51.41  -76.36    2.64   52.05  100.99   -0.10   -0.98    0.19
  -92.00    6.00  740.00   42.05  -80.25  119.16   51.42  -76.53    2.64   52.05  101.13   -0.10   -0.98    0.19
  -92.00    6.00  750.00   42.04  -80.36  121.33   51.42  -76.69    2.64   52.06  101.27   -0.10   -0.98    0.20
  -92.00    6.00  760.00   42.03  -80.48  123.52   51.43  -76.86    2.65   52.06  101.41   -0.10   -0.98    0.20
  -92.00    6.00  770.00   42.02  -80.59  125.72   51.43  -77.02    2.65   52.06  101.54   -0.10   -0.98    0.20
  -92.00    6.00  780.00   42.00  -80.70  127.93   51.44  -77.18    2.65   52.07  101.68   -0.09   -0.97    0.20
  -92.00    6.00  790.00   41.99  -80.82  130.16   51.44  -77.35    2.65   52.07  101.82   -0.09   -0.97    0.20
  -92.00    6.00  800.00   41.98  -80.93  132.40   51.45  -77.51    2.65   52.07  101.96   -0.09   -0.97    0.21
  -92.00    6.00  810.00   41.97  -81.05  134.66   51.45  -77.67    2.65   52.07  102.09   -0.09   -0.97    0.21
  -92.00    6.00  820.00   41.95  -81.16  136.93   51.46  -77.84    2.65   52.08  102.23   -0.09   -0.97    0.21
  -92.00    6.00  830.00   41.94  -81.27  139.22   51.46  -78.00    2.65   52.08  102.37   -0.08   -0.97    0.21
  -92.00    6.00  840.00   41.93  -81.39  141.52   51.47  -78.16    2.65   52.08  102.51   -0.08   -0.97    0.22
  -92.00    6.00  850.00   41.92  -81.50  143.83   51.47  -78.33    2.65   52.08  102.64   -0.08   -0.97    0.22
  -92.00    6.00  860.00   41.90  -81.61  146.16   51.48  -78.49    2.65   52.08  102.78   -0.08   -0.97    0.22
  -92.00    6.00  870.00   41.89  -81.73  148.51   51.48  -78.65    2.65   52.08  102.92   -0.08   -0.97    0.22
  -92.00    6.00  880.00   41.88  -81.84  150.87   51.48  -78.81    2.65   52.09  103.06   -0.07   -0.97    0.23
  -92.00    6.00  890.00   41.86  -81.95  153.24   51.49  -78.98    2.65   52.09  103.19   -0.07   -0.97    0.23
  -92.00    6.00  900.00   41.85  -82.07  155.63   51.49  -79.14    2.65   52.09  103.33   -0.07   -0.97    0.23
  -92.00    6.00  910.00   41.84  -82.18  158.03   51.49  -79.30    2.65   52.09  103.47   -0.07   -0.97    0.23
  -92.00    6.00  920.00   41.82  -82.29  160.44   51.50  -79.46    2.65   52.09  103.60   -0.07   -0.97    0.24
  -92.00    6.00  930.00   41.81  -82.40  162.88   51.50  -79.62    2.65   52.09  103.74   -0.06   -0.97    0.24
  -92.00    6.00  940.00   41.79  -82.51  165.32   51.50  -79.78    2.65   52.09  103.88   -0.06   -0.97    0.24
  -92.00    6.00  950.00   41.78  -82.63  167.78   51.50  -79.95    2.65   52.09  104.01   -0.06   -0.97    0.24
  -92.00    6.00  960.00   41.77  -82.74  170.25   51.50  -80.11    2.65   52.09  104.15   -0.06   -0.97    0.24
  -92.00    6.00  970.00   41.75  -82.85  172.74   51.51  -80.27    2.65   52.09  104.28   -0.06   -0.97    0.25
  -92.00    6.00  980.00   41.74  -82.96  175.24   51.51  -80.43    2.65   52.09  104.42   -0.05   -0.97    0.25
  -92.00    6.00  990.00   41.72  -83.07  177.76   51.51  -80.59    2.65   52.08  104.56   -0.05   -0.97    0.25
  -92.00    6.00 1000.00   41.71  -83.19  180.29   51.51  -80.75    2.65   52.08  104.69   -0.05   -0.97    0.25
  -92.00    6.00 1010.00   41.69  -83.30  182.84   51.51  -80.91    2.65   52.08  104.83   -0.05   -0.97    0.26
  -92.00    6.00 1020.00   41.68  -83.41  185.40   51.51  -81.07    2.65   52.08  104.96   -0.05   -0.96    0.26
  -92.00    6.00 1030.00   41.66  -83.52  187.97   51.51  -81.23    2.65   52.08  105.10   -0.04   -0.96    0.26
  -92.00    6.00 1040.00   41.65  -83.63  190.56   51.51  -81.39    2.65   52.08  105.23   -0.04   -0.96    0.26
